,Unnamed: 0,ID,제품,대분류,중분류,소분류,브랜드,키워드평균,키워드순위,판매량평균,판매량순위,가격평균,ZScore_대분류,ZScore_중분류,NormalizedPrice_대분류,NormalizedPrice_중분류,제품수,제품수순위
983,983,983,B002-00266-00022,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,176815.34738143606,4.467201650372624,4.385516646441326,0.2380770031086641,0.2380770031086641,153.0,1.0
984,984,984,B002-00266-00023,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,39280.1724137931,0.3138218550410819,0.3029220725729874,0.0528896720129924,0.0528896720129924,153.0,1.0
985,985,985,B002-00266-00024,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,89946.76282051283,1.843885658305352,1.806909304345137,0.121110842745101,0.121110842745101,153.0,1.0
986,986,986,B002-00266-00025,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,45490.35447044913,0.5013611131655132,0.4872651366160819,0.0612515113821642,0.0612515113821642,153.0,1.0
987,987,987,B002-00266-00026,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,37547.54523738014,0.2614988132515981,0.2514907619237331,0.0505567371644402,0.0505567371644402,153.0,1.0
988,988,988,B002-00266-00027,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,20320.6798691858,-0.2587296633834742,-0.259871564793754,0.0273612366575269,0.0273612366575269,153.0,1.0
989,989,989,B002-00266-00028,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,36891.71625188065,0.2416936480768914,0.232023132219436,0.0496736814697177,0.0496736814697177,153.0,1.0
990,990,990,B002-00266-00029,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,47111.51127922531,0.5503178977569406,0.5353875605156877,0.0634343544459511,0.0634343544459511,153.0,1.0
991,991,991,B002-00266-00030,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,2050.05307468025,-0.8104783501772009,-0.8022169090300232,0.0027603400918625,0.0027603400918625,153.0,1.0
992,992,992,B002-00266-00031,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,21476.200721288656,-0.2238344668540234,-0.2255710801221294,0.0289171137099004,0.0289171137099004,153.0,1.0
993,993,993,B002-00266-00032,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,37458.880965182936,0.2588212698755253,0.2488588513840952,0.0504373531600529,0.0504373531600529,153.0,1.0
994,994,994,B002-00266-00033,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,69486.4350085311,1.2260109061909386,1.1995648680988027,0.0935615739726953,0.0935615739726953,153.0,1.0
995,995,995,B002-00266-00034,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,171317.28221559833,4.301167377477861,4.22231206246414,0.2306740095508989,0.2306740095508989,153.0,1.0
996,996,996,B002-00266-00035,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,122982.63157894736,2.841525061132936,2.7875461382891946,0.1655927315945584,0.1655927315945584,153.0,1.0
997,997,997,B002-00266-00036,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,167848.30814010915,4.196408963209981,4.119339024906192,0.2260031313495148,0.2260031313495148,153.0,1.0
998,998,998,B002-00266-00037,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,35692.52996857788,0.2054798134627266,0.1964264827483387,0.0480590101149634,0.0480590101149634,153.0,1.0
999,999,999,B002-00266-00038,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,78451.27547314044,1.4967371932141598,1.465677221138816,0.1056324851394573,0.1056324851394573,153.0,1.0
1000,1000,1000,B002-00266-00039,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,260467.6817301416,6.993391153515892,6.868652806945664,0.3507125710032345,0.3507125710032345,153.0,1.0
1001,1001,1001,B002-00266-00040,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,85109.80898353342,1.6978160703458502,1.6633291511694162,0.1145980174121349,0.1145980174121349,153.0,1.0
1002,1002,1002,B002-00266-00041,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,7612.428571428572,-0.6425019906191682,-0.6371033369842866,0.0102499257417671,0.0102499257417671,153.0,1.0
1003,1003,1003,B002-00266-00042,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,144054.29607258172,3.477861369880541,3.413037494550056,0.1939651483980243,0.1939651483980243,153.0,1.0
1004,1004,1004,B002-00266-00043,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,80159.23572818153,1.5483153267075436,1.516376318815131,0.1079322066566833,0.1079322066566833,153.0,1.0
1005,1005,1005,B002-00266-00044,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,57410.68549311541,0.8613392935463048,0.8411082808393767,0.0773019093140667,0.0773019093140667,153.0,1.0
1006,1006,1006,B002-00266-00045,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,115614.01636490595,2.6190026587237165,2.5688161406951493,0.155671093834034,0.155671093834034,153.0,1.0
1007,1007,1007,B002-00266-00046,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,165181.70755595018,4.115881163750164,4.04018364463258,0.2224126269902137,0.2224126269902137,153.0,1.0
1008,1008,1008,B002-00266-00047,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,37860.39262258726,0.2709463891829716,0.2607773247073699,0.0509779775658168,0.0509779775658168,153.0,1.0
1009,1009,1009,B002-00266-00048,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,54712.45230223256,0.7798562313351844,0.761013918166545,0.0736688125196582,0.0736688125196582,153.0,1.0
1010,1010,1010,B002-00266-00049,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,5044.1112761252125,-0.7200617651628306,-0.7133412757969907,0.0067917571282762,0.0067917571282762,153.0,1.0
1011,1011,1011,B002-00266-00050,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,24141.33203765403,-0.1433510373320739,-0.1464593135984043,0.0325056397405199,0.0325056397405199,153.0,1.0
1012,1012,1012,B002-00266-00051,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,45860.796374507845,0.5125479671468572,0.4982613352816187,0.0617503012194169,0.0617503012194169,153.0,1.0
1013,1013,1013,B002-00266-00052,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,13691.961157125606,-0.4589081731653108,-0.4566384722552326,0.0184358491909449,0.0184358491909449,153.0,1.0
1014,1014,1014,B002-00266-00053,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,41605.81816948205,0.3840532710773761,0.3719565486271997,0.0560210900714734,0.0560210900714734,153.0,1.0
1015,1015,1015,B002-00266-00054,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,39051.11877195011,0.3069047389774886,0.2961228435355213,0.0525812575828612,0.0525812575828612,153.0,1.0
1016,1016,1016,B002-00266-00055,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,45466.14467759839,0.5006300095442099,0.4865464930476263,0.0612189135618214,0.0612189135618214,153.0,1.0
1017,1017,1017,B002-00266-00056,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,26465.0,-0.0731793480305005,-0.0774835463681142,0.0356343947546507,0.0356343947546507,153.0,1.0
1018,1018,1018,B002-00266-00057,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,116067.44228596984,2.632695519911187,2.582275637187027,0.1562816193682559,0.1562816193682559,153.0,1.0
1019,1019,1019,B002-00266-00058,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,26920.81815641348,-0.0594142445096129,-0.0639530387544646,0.0362481413679881,0.0362481413679881,153.0,1.0
1020,1020,1020,B002-00266-00059,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,13019.481597014576,-0.4792161636004536,-0.4766003576695825,0.0175303739553723,0.0175303739553723,153.0,1.0
1021,1021,1021,B002-00266-00060,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,38933.69993291309,0.3033588458358806,0.2926373823417923,0.0524231563449289,0.0524231563449289,153.0,1.0
1022,1022,1022,B002-00266-00061,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,64646.73586787404,1.07985841370298,1.0559032233199288,0.0870450521638187,0.0870450521638187,153.0,1.0
1023,1023,1023,B002-00266-00062,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,125716.76401513358,2.9240922329192665,2.8687061342744937,0.1692741657355958,0.1692741657355958,153.0,1.0
1024,1024,1024,B002-00266-00063,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,123506.74389018257,2.857352557513268,2.803103889813121,0.1662984344093828,0.1662984344093828,153.0,1.0
1025,1025,1025,B002-00266-00064,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,137858.7087912088,3.290762854604566,3.2291276618631697,0.1856229604924382,0.1856229604924382,153.0,1.0
1026,1026,1026,B002-00266-00065,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,64425.52349509604,1.0731780935609534,1.0493367545384809,0.0867471957868611,0.0867471957868611,153.0,1.0
1027,1027,1027,B002-00266-00066,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,55521.75484757501,0.8042960943805946,0.7850372575123541,0.0747585161424308,0.0747585161424308,153.0,1.0
1028,1028,1028,B002-00266-00067,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,33549.00460882659,0.1407481917371111,0.1327980691099467,0.0451728121615917,0.0451728121615917,153.0,1.0
1029,1029,1029,B002-00266-00068,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,18310.0,-0.3194495275601903,-0.3195565924650786,0.0246539115041623,0.0246539115041623,153.0,1.0
1030,1030,1030,B002-00266-00069,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,71473.3918918919,1.286014367672608,1.2585457025829816,0.0962369567779909,0.0962369567779909,153.0,1.0
1031,1031,1031,B002-00266-00070,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,24368.165186978746,-0.1365009771962697,-0.1397259976679565,0.0328110643385353,0.0328110643385353,153.0,1.0
1032,1032,1032,B002-00266-00071,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,70271.55002062483,1.249720337825491,1.2228702246302536,0.0946187097470671,0.0946187097470671,153.0,1.0
1033,1033,1033,B002-00266-00072,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,210741.91223155928,5.4917388933481615,5.392592906021403,0.2837581897528565,0.2837581897528565,153.0,1.0
1034,1034,1034,B002-00266-00073,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,251347.49161041356,6.717973513033938,6.597929054245969,0.3384324857977233,0.3384324857977233,153.0,1.0
1035,1035,1035,B002-00266-00074,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,85259.4917141955,1.7023362902051564,1.6677723338253914,0.1147995610929347,0.1147995610929347,153.0,1.0
1036,1036,1036,B002-00266-00075,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,168412.9696969697,4.21346099300539,4.1361004403670245,0.226763432608534,0.226763432608534,153.0,1.0
1037,1037,1037,B002-00266-00076,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,30272.053311361,0.0417886105799192,0.0355250363093464,0.0407604873504957,0.0407604873504957,153.0,1.0
1038,1038,1038,B002-00266-00077,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,102544.67787114844,2.224325977277739,2.180865855023023,0.1380735889381826,0.1380735889381826,153.0,1.0
1039,1039,1039,B002-00266-00078,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,24238.765432098764,-0.1404086780994446,-0.1435671004059084,0.0326368311268766,0.0326368311268766,153.0,1.0
1040,1040,1040,B002-00266-00079,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,51857.58060354066,0.6936428940241991,0.6762698975266475,0.0698248062817943,0.0698248062817943,153.0,1.0
1041,1041,1041,B002-00266-00080,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,126416.60972575509,2.94522664478902,2.8894803565881704,0.1702164887403052,0.1702164887403052,153.0,1.0
1042,1042,1042,B002-00266-00081,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,31968.2209329901,0.0930106221913288,0.0858740814177217,0.0430443304111112,0.0430443304111112,153.0,1.0
1043,1043,1043,B002-00266-00082,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,64293.76674893055,1.069199214648333,1.045425686863667,0.0865697889512499,0.0865697889512499,153.0,1.0
1044,1044,1044,B002-00266-00083,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,159865.6435538505,3.955343084511856,3.88238158378222,0.2152546929946797,0.2152546929946797,153.0,1.0
1045,1045,1045,B002-00266-00084,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,26192.873984789443,-0.0813971926191704,-0.0855613358744598,0.0352679845582017,0.0352679845582017,153.0,1.0
1046,1046,1046,B002-00266-00085,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,2030.1196590587256,-0.8110803128802976,-0.8028086126031219,0.0027335002958653,0.0027335002958653,153.0,1.0
1047,1047,1047,B002-00266-00086,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,217374.73787192965,5.692041426915684,5.589481723555984,0.2926891070854742,0.2926891070854742,153.0,1.0
1048,1048,1048,B002-00266-00087,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,742681.3386958387,21.555603768183023,21.182684543456144,1.0,1.0,153.0,1.0
1049,1049,1049,B002-00266-00088,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,747.2345498955142,-0.5652149004862526,-0.5652149004862526,0.0114959161522386,0.0114959161522386,153.0,1.0
1050,1050,1050,B002-00266-00089,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,852.3418405307428,-0.5458431039660275,-0.5458431039660275,0.0131129513927806,0.0131129513927806,153.0,1.0
1051,1051,1051,B002-00266-00091,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,87535.8231707317,1.7710784798397674,1.735342964065742,0.1178645788036712,0.1178645788036712,153.0,1.0
1052,1052,1052,B002-00266-00093,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,11283.31452991453,-0.5316461053917797,-0.5281367464453202,0.0151926727413512,0.0151926727413512,153.0,1.0
1053,1053,1053,B002-00266-00094,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,100750.0,2.1701290868392733,2.127592631352671,0.1356571045354643,0.1356571045354643,153.0,1.0
1054,1054,1054,B002-00266-00095,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,50928.51190476191,0.6655862520568591,0.6486914192989695,0.0685738408267982,0.0685738408267982,153.0,1.0
1055,1055,1055,B002-00266-00097,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,27606.071765103323,-0.0387204947566495,-0.0436119684412226,0.0371708165087062,0.0371708165087062,153.0,1.0
1056,1056,1056,B002-00266-00098,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,58576.56620062595,0.8965473439630827,0.8757162874920759,0.0788717356268671,0.0788717356268671,153.0,1.0
1057,1057,1057,B002-00266-00099,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,174744.7900763359,4.404673567079732,4.324054216770705,0.2352890546343749,0.2352890546343749,153.0,1.0
1058,1058,1058,B002-00266-00100,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,55195.99542857143,0.7944585921609134,0.7753674138761831,0.0743198900426077,0.0743198900426077,153.0,1.0
1059,1059,1059,B002-00266-00101,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,72800.0,1.326076172326112,1.2979247419093654,0.0980231981159484,0.0980231981159484,153.0,1.0
1060,1060,1060,B002-00266-00102,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,200589.5633804912,5.185151428700636,5.091230550237582,0.2700883311983171,0.2700883311983171,153.0,1.0
1061,1061,1061,B002-00266-00103,B002-C001-0005,B002-C002-0011,B002-C003-0052,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,767.297312750143,-0.5615172334899431,-0.5615172334899431,0.0118045740423098,0.0118045740423098,153.0,1.0
1062,1062,1062,B002-00266-00105,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,196305.3661616161,5.055774357182186,4.9640584262825564,0.2643197774517019,0.2643197774517019,153.0,1.0
1063,1063,1063,B002-00266-00107,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,31375.036319612587,0.0750972339349548,0.0682659874559626,0.0422456236408305,0.0422456236408305,153.0,1.0
1064,1064,1064,B002-00266-00109,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,49439.29553264605,0.6206138935872667,0.6044855157434138,0.0665686519328226,0.0665686519328226,153.0,1.0
1065,1065,1065,B002-00266-00110,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,25662.71929824561,-0.0974071607164917,-0.1012984492863845,0.0345541458511799,0.0345541458511799,153.0,1.0
1066,1066,1066,B002-00266-00111,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,33662.621873714525,0.1441792823835396,0.1361706843644688,0.0453257946844694,0.0453257946844694,153.0,1.0
1067,1067,1067,B002-00266-00112,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,25614.285714285717,-0.098869790687929,-0.1027361519476434,0.0344889313622244,0.0344889313622244,153.0,1.0
1068,1068,1068,B002-00266-00113,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,73688.19964349376,1.3528986230509945,1.324290062969178,0.0992191345118372,0.0992191345118372,153.0,1.0
1069,1069,1069,B002-00266-00115,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,37586.88524590164,0.2626868293106159,0.2526585308625781,0.0506097074041268,0.0506097074041268,153.0,1.0
1070,1070,1070,B002-00266-00116,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,12756.583959747171,-0.4871553234199233,-0.4844042119755317,0.017176389516058,0.017176389516058,153.0,1.0
1071,1071,1071,B002-00266-00117,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,37796.25842935006,0.26900962164373,0.25887356511008,0.050891622638211,0.050891622638211,153.0,1.0
1072,1072,1072,B002-00266-00118,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,13877.77777777778,-0.4532967577725934,-0.4511226910931583,0.018686046160992,0.018686046160992,153.0,1.0
1073,1073,1073,B002-00266-00120,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,22856.532258676994,-0.1821502859192449,-0.1845973143490698,0.030775692168075,0.030775692168075,153.0,1.0
1074,1074,1074,B002-00266-00121,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,23566.89735669551,-0.1606982025077617,-0.1635108345062359,0.0317321792386481,0.0317321792386481,153.0,1.0
1075,1075,1075,B002-00266-00122,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,106920.0,2.3564549001682966,2.310742931097401,0.1439648398702913,0.1439648398702913,153.0,1.0
1076,1076,1076,B002-00266-00123,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,79422.22222222222,1.5260584967347164,1.494498807545704,0.1069398382376067,0.1069398382376067,153.0,1.0
1077,1077,1077,B002-00266-00124,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,30507.534050179216,0.0488998164443638,0.0425150473139926,0.0410775556899692,0.0410775556899692,153.0,1.0
1078,1078,1078,B002-00266-00125,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,133446.2153337939,3.1575114069122114,3.098147191952764,0.1796816593885713,0.1796816593885713,153.0,1.0
1079,1079,1079,B002-00266-00126,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,139660.0,3.34515945906493,3.2825971958692723,0.1880483495724362,0.1880483495724362,153.0,1.0
1080,1080,1080,B002-00266-00127,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,34073.07636363636,0.1565744633672083,0.1483546167568116,0.0458784603683044,0.0458784603683044,153.0,1.0
1081,1081,1081,B002-00266-00128,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,27500.0,-0.0419237213213369,-0.0467606030559918,0.0370279937937992,0.0370279937937992,153.0,1.0
1082,1082,1082,B002-00266-00129,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,48116.431772881086,0.5806651632855331,0.5652176236652301,0.0647874522569455,0.0647874522569455,153.0,1.0
1083,1083,1083,B002-00266-00130,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,98063.24786324787,2.088992737229252,2.0478390723273963,0.1320394666647322,0.1320394666647322,153.0,1.0
1084,1084,1084,B002-00266-00132,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,113400.0,2.5521423021734946,2.503095271834167,0.1526899816806119,0.1526899816806119,153.0,1.0
1085,1085,1085,B002-00266-00133,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,148980.625,3.626629966983865,3.559270658196375,0.2005983148325937,0.2005983148325937,153.0,1.0
1086,1086,1086,B002-00266-00134,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,9360.11415786044,-0.5897242048273807,-0.5852250324438425,0.0126031363253275,0.0126031363253275,153.0,1.0
1087,1087,1087,B002-00266-00135,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,50630.2840377511,0.6565801661770911,0.6398388223402562,0.0681722852046596,0.0681722852046596,153.0,1.0
1088,1088,1088,B002-00266-00136,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,16397.241379310344,-0.3772122999592343,-0.3763349254826842,0.0220784346192193,0.0220784346192193,153.0,1.0
1089,1089,1089,B002-00266-00137,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,69658.41584158415,1.231204499156192,1.2046699476975085,0.0937931414352022,0.0937931414352022,153.0,1.0
1090,1090,1090,B002-00266-00138,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00266,1.1686723965141612,1123.0,12.578908397055264,468.0,142551.22276822277,3.4324705504432926,3.368420261773452,0.1919413015258269,0.1919413015258269,153.0,1.0
