,Unnamed: 0,Date,DayofWeek,DayofMonth,Weekend,Month,Season,Quarter,Holiday,Salary,SaleInfo,Holiday_Salary
462,462,2023-04-08,0.8333333333333334,0.2413793103448276,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,1,0.0,0.5
463,463,2023-04-09,1.0,0.2758620689655172,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,1,0.0,0.5
464,464,2023-04-10,0.0,0.3103448275862069,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,1,0.0,0.5
465,465,2023-04-11,0.1666666666666666,0.3448275862068966,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
466,466,2023-04-12,0.3333333333333333,0.3793103448275862,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
467,467,2023-04-13,0.5,0.4137931034482758,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
468,468,2023-04-14,0.6666666666666666,0.4482758620689655,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
469,469,2023-04-15,0.8333333333333334,0.4827586206896552,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0
470,470,2023-04-16,1.0,0.5172413793103449,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
471,471,2023-04-17,0.0,0.5517241379310345,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
472,472,2023-04-18,0.1666666666666666,0.5862068965517241,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
473,473,2023-04-19,0.3333333333333333,0.6206896551724138,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
474,474,2023-04-20,0.5,0.6551724137931034,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
475,475,2023-04-21,0.6666666666666666,0.6896551724137931,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
476,476,2023-04-22,0.8333333333333334,0.7241379310344828,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,0,1.0,0.0
477,477,2023-04-23,1.0,0.7586206896551724,1,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,1,0.0,0.5
478,478,2023-04-24,0.0,0.7931034482758621,0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0,1,0.0,0.5
